source	target
suramin	african trypanosomiasis
histrelin	precocious puberty
caspofungin	esophageal candidiasis
caspofungin	candidemia
benazepril	hypertension
teicoplanin	staphylococcal skin infections
pyrantel	ascariasis
pyrantel	enterobiasis
pyrantel	mixed intestinal helminthiasis
methoxsalen	lymphoma, t-cell, cutaneous/cutaneous t-cell lymphoma
methoxsalen	vitiligo
bencyclane	stroke
benzalkonium	skin irritation
benzalkonium	otitis externa
benzalkonium	uveitis
benzethonium	skin irritation
bendamustine	follicular lymphoma
bendamustine	chronic lymphocytic leukemia
bendroflumethiazide	hypertension
butacaine	neurogenic bladder
butacaine	overactive bladder
butacaine	urge incontinence
butamben	skin irritation
capreomycin	pulmonary tuberculosis
capsaicin	postherpetic neuralgia
capsaicin	neuralgia
chlorbenzoxamine	gastric ulcer
cholic acid	biliary tract disease
cholic acid	cholelithiasis
cholic acid	constipation
cholic acid	cerebrotendinous xanthomatosis
choline	insomnia
cinchophen	gout
benoxaprofen	rheumatoid arthritis
danthron	constipation
deferasirox	beta thalassemia
diphenidol	vertigo/dizziness
desonide	seborrheic dermatitis
desonide	crohn disease
desonide	otitis externa
desonide	granuloma annulare
desonide	lymphoma, t-cell, cutaneous/cutaneous t-cell lymphoma
desonide	eczema
desonide	pruritus of genital organs
desonide	allergic rhinitis
desonide	exanthem
desonide	pruritus ani
desonide	discoid lupus erythematosus
desonide	neurodermatitis
desonide	contact dermatitis
desonide	asthma
dimercaprol	arsenic poisoning
dimercaprol	accidental poisoning by lead and its compounds and fumes
simethicone	diaper rash
dioxybenzone	melasma
dioxybenzone	discoloration of skin/skin discoloration
eicosapentaenoic acid	breastfeeding (mother)
benzbromarone	gout
benzbromarone	hyperuricemia
enviomycin	pulmonary tuberculosis
dihydroergocornine	dementia
estrone	acne
etofenamate	osteoarthritis
benznidazole	chagas disease
fumaric acid	psoriasis
benzocaine	skin irritation
benzocaine	pharyngitis
benzocaine	dermatophytosis of the body/tinea corporis
benzocaine	tinea pedis
formaldehyde	influenza
hexamidine	acanthamoeba keratitis
benzoyl peroxide	seborrheic dermatitis
benzoyl peroxide	eczema
benzoyl peroxide	exanthem
benzoyl peroxide	granuloma annulare
benzoyl peroxide	pruritus of genital organs
benzoyl peroxide	contact dermatitis
benzoyl peroxide	pruritus ani
hydroquinone	discoloration of skin/skin discoloration
hydroquinone	melasma
benzphetamine	obesity
iloperidone	schizophrenia
benzquinamide	postoperative nausea and vomiting
lenalidomide	multiple myeloma
lenalidomide	mantle cell lymphoma
lodoxamide	vernal conjunctivitis
lodoxamide	vernal keratoconjunctivitis
benztropine	extrapyramidal disorders/extrapyramidal sign
benztropine	postencephalitic parkinson disease
benztropine	parkinson's disease
benztropine	parkinsonism
meclocycline	bronchitis
meclocycline	relapsing fever
meclocycline	gonorrhea of pharynx
meclocycline	brucellosis
meclocycline	acute gonococcal endometritis
meclocycline	yaws
meclocycline	chancroid
meclocycline	anthrax
meclocycline	stomatitis
meclocycline	acne
meclocycline	urinary tract infection
meclocycline	actinomycosis
meclocycline	trachoma
meclocycline	staphylococcus aureus infection
meclocycline	lymphogranuloma venereum
meclocycline	acute gonococcal cervicitis
meclocycline	gonorrhea
meclocycline	ornithosis
meclocycline	q fever
meclocycline	rickettsialpox
meclocycline	pneumonia
meclocycline	syphilis
meclocycline	sinusitis
meclocycline	pharyngitis
meclocycline	granuloma inguinale
meclocycline	rocky mountain spotted fever
melarsoprol	african trypanosomiasis
benzyl alcohol	skin irritation
methenamine	urinary tract infection
methyltestosterone	eunuchism
methyltestosterone	deficiency of testosterone biosynthesis/androgen insufficiency
methyltestosterone	hot flashes
naphazoline	red eye
neridronic acid	osteoporosis
neridronic acid	humoral hypercalcemia of malignancy/hypercalcemia of malignancy
noxythiolin/noxytiolin	infective cystitis/infectious cystitis
abacavir	hiv infection
oxiconazole	dermatophytosis of the body/tinea corporis
oxiconazole	pityriasis versicolor
oxiconazole	dermatophytosis of groin and perianal area
oxiconazole	tinea pedis
bepotastine	allergic conjunctivitis
pentazocine	pain
beraprost/beraprost sodium	pulmonary arterial hypertension
undecylenic acid	dermatophytosis of the body/tinea corporis
undecylenic acid	tinea pedis
betahistine	meniere disease
betaine	homocystinuria
betaine	infective cystitis/infectious cystitis
betaine	cystitis
betamethasone	eye abnormalities/eye disease
betamethasone	nephrotic syndrome
betamethasone	systemic lupus erythematosus
betamethasone	sarcoidosis
betamethasone	inflammatory bowel disease
betamethasone	cerebral edema/brain edema
betamethasone	serum sickness
betamethasone	seborrheic dermatitis
betamethasone	juvenile rheumatoid arthritis
betamethasone	hodgkin lymphoma
betamethasone	congenital adrenal hyperplasia
betamethasone	bursitis
betamethasone	asthma
betamethasone	erythema multiforme
betamethasone	skin disease
betamethasone	angioedema
betamethasone	crohn disease
betamethasone	rheumatoid arthritis
betamethasone	adrenal insufficiency/adrenocortical insufficiency
betamethasone	acquired thrombocytopenia
betamethasone	follicular lymphoma
betamethasone	humoral hypercalcemia of malignancy/hypercalcemia of malignancy
betamethasone	tendinopathy
betamethasone	exfoliative dermatitis/erythroderma
betamethasone	synovitis
betamethasone	lymphoma, t-cell, cutaneous/cutaneous t-cell lymphoma
betamethasone	allergic rhinitis
betamethasone	tinea pedis
betamethasone	neurodermatitis
betamethasone	pemphigus
betamethasone	contact dermatitis
betamethasone	mycosis fungoides
betamethasone	autoimmune disease
betamethasone	eczema
betamethasone	multiple sclerosis
betamethasone	idiopathic acute eosinophilic pneumonia
betamethasone	discoid lupus erythematosus
betamethasone	epicondylitis
betamethasone	trichinellosis
betamethasone	autoimmune hemolytic anemia
betamethasone	lymphoid leukemia
betamethasone	addisonian crisis/adrenal crisis
betamethasone	pruritus ani
betamethasone	miliary tuberculosis
betamethasone	scalp dermatosis
betamethasone	addison disease/primary adrenal insufficiency
betamethasone	psoriatic arthritis
betamethasone	dermatophytosis of groin and perianal area
betamethasone	rheumatic heart disease
betamethasone	congenital hypoplastic anemia
betamethasone	aspiration pneumonitis
betamethasone	psoriasis
betamethasone	dermatitis herpetiformis
betamethasone	gout
betamethasone	dermatophytosis of the body/tinea corporis
betamethasone	granuloma annulare
betamethasone	berylliosis
betamethasone	ankylosing spondylitis
betamethasone	musculoskeletal system disease
betamethasone	thyroiditis
betamethasone	non-hodgkin lymphoma
betamethasone	exanthem
betamethasone	tenosynovitis
betamethasone	pruritus of genital organs
podofilox	condyloma acuminatum/anogenital human papillomavirus infection
posaconazole	aspergillosis
posaconazole	fusariosis
posaconazole	chromoblastomycosis
posaconazole	mycetoma
posaconazole	coccidioidomycosis
posaconazole	candidiasis
potassium guaiacolsulfonate	rhinitis
potassium guaiacolsulfonate	common cold
pramoxine	skin irritation
pramoxine	dermatophytosis of groin and perianal area
pramoxine	proctitis
pramoxine	trauma/injury
pramoxine	rectal pain
pramoxine	otitis externa
pramoxine	tinea pedis
pramoxine	pruritus ani
pramoxine	exanthem
pramoxine	dermatophytosis of the body/tinea corporis
pramoxine	burn
pramoxine	hemorrhoid
pramoxine	dermatitis
prucalopride	constipation
pyrithione	allergic rhinitis
pyrithione	seborrheic dermatitis
pyrithione	pityriasis simplex/scurfiness of scalp
pyrithione	common cold
pyrithione	vasomotor rhinitis
pyrithione	pityriasis versicolor
rasagiline	parkinson's disease
resorcinol	acne
resorcinol	acneiform eruptions
resorcinol	skin irritation
rufinamide	lennox-gastaut syndrome
rutin	ascorbic acid deficiency
sitaxentan	pulmonary arterial hypertension
sodium tetradecyl sulfate	varicose veins
sulbentine	dermatomycoses/dermatomycosis
sulbentine	pityriasis
sulfabenzamide	vulvovaginitis
betaxolol	hypertension
betaxolol	ocular hypertension
betaxolol	open-angle glaucoma/primary open angle glaucoma
tafenoquine	malaria
tamibarotene	acute promyelocytic leukemia
terazosin	benign prostatic hyperplasia
terazosin	hypertension
tetrahydrozoline	red eye
tipranavir	hiv infection
bexarotene	lymphoma, t-cell, cutaneous/cutaneous t-cell lymphoma
tocophersolan	ataxia with vitamin e deficiency
tolnaftate	dermatophytosis of groin and perianal area
tolnaftate	tinea manuum
tolnaftate	pityriasis versicolor
tolnaftate	dermatophytosis of the body/tinea corporis
tolnaftate	dermatophytosis of scalp and beard/tinea capitis
tolnaftate	tinea pedis
tolnaftate	tinea barbae
bezafibrate	hyperlipidemia
tramazoline	sneezing
tramazoline	allergic conjunctivitis
tramazoline	hay fever/seasonal allergic rhinitis
tramazoline	allergic rhinitis
tramazoline	vasomotor rhinitis
tramazoline	common cold
vildagliptin	type ii diabetes mellitus/type 2 diabetes mellitus
vinflunine	transitional cell carcinoma
bifemelane	stroke
caroxazone	depression
bimatoprost	open-angle glaucoma/primary open angle glaucoma
bimatoprost	ocular hypertension
bimatoprost	hypertrichosis of eyelid
biotin	biotin deficiency
biperiden	extrapyramidal disorders/extrapyramidal sign
biperiden	parkinsonism
biperiden	parkinson's disease
biperiden	postencephalitic parkinson disease
bisacodyl	constipation
acamprosate	alcohol abuse
bisoprolol	hypertension
tasosartan	hypertension
bitolterol	bronchitis
bitolterol	bronchiectasis
bitolterol	emphysema
bitolterol	asthma
bitolterol	asthma attack
dexibuprofen	headache disorders/headache disorder
dexibuprofen	pain
dexibuprofen	osteoarthritis
dexibuprofen	juvenile rheumatoid arthritis
dexibuprofen	rheumatoid arthritis
artemisinin	plasmodium falciparum malaria
blonanserin	schizophrenia
benzydamine hydrochloride	pain
acarbose	type ii diabetes mellitus/type 2 diabetes mellitus
clindamycin phosphate	pleural empyema
clindamycin phosphate	aspiration pneumonia
clindamycin phosphate	arthropathy
clindamycin phosphate	acne
clindamycin phosphate	streptococcal infection
clindamycin phosphate	osteomyelitis
clindamycin phosphate	staphylococcal pneumonia
clindamycin phosphate	abdominal infection
clindamycin phosphate	staphylococcus aureus infection
clindamycin phosphate	streptococcal bacteremia
clindamycin phosphate	anaerobic bacteria infectious disease
clindamycin phosphate	septicemia due to anaerobes
clindamycin phosphate	septicemia
clindamycin phosphate	streptococcal pneumonia
clindamycin phosphate	staphylococcal bacteremia
bortezomib	multiple myeloma
bortezomib	mantle cell lymphoma
clobetasone butyrate	eczema
bosentan	pulmonary arterial hypertension
bosentan	scleroderma
bretylium	ventricular fibrillation
brimonidine	rosacea
brimonidine	open-angle glaucoma/primary open angle glaucoma
brimonidine	ocular hypertension
guanabenz	hypertension
brinzolamide	ocular hypertension
brinzolamide	open-angle glaucoma/primary open angle glaucoma
ilaprazole	gastroesophageal reflux disease
ilaprazole	peptic ulcer/gastrojejunal ulcer
ivermectin	onchocerciasis
ivermectin	strongyloidiasis
acebutolol	hypertension
bromfenac	pain
sodium stibogluconate	leishmaniasis
porfimer sodium	non-small cell lung carcinoma
porfimer sodium	esophageal cancer
propylene glycol	keratoconjunctivitis sicca
bromocriptine	postencephalitic parkinson disease
bromocriptine	acromegaly
bromocriptine	parkinson's disease
bromocriptine	hyperprolactinemia
bromodiphenhydramine	common cold
garenoxacin	peritonsillar abscess
garenoxacin	bacterial pneumonia
garenoxacin	sinusitis
timolol	ocular hypertension
timolol	open-angle glaucoma/primary open angle glaucoma
timolol	hypertension
ascorbic acid	ascorbic acid deficiency
ascorbic acid	breastfeeding (mother)
minodronic acid	osteoporosis
brompheniramine	allergic conjunctivitis
brompheniramine	influenza-like symptoms/flu-like symptoms
brompheniramine	allergic rhinitis
brompheniramine	hay fever/seasonal allergic rhinitis
brompheniramine	urticaria
brompheniramine	dermatographic urticaria
brompheniramine	vasomotor rhinitis
sucralfate	duodenal ulcer
tolvaptan	autosomal dominant polycystic kidney disease
tolvaptan	inappropriate adh syndrome
besifloxacin	bacterial conjunctivitis
dronedarone	atrial fibrillation
prasugrel	acute coronary syndrome
saxagliptin	type ii diabetes mellitus/type 2 diabetes mellitus
asenapine	schizophrenia
asenapine	bipolar disorder
asenapine	manic bipolar affective disorder
telavancin	bacterial pneumonia
telavancin	staphylococcal pneumonia
pralatrexate	peripheral t-cell lymphoma
pazopanib	renal cell carcinoma
pazopanib	sarcoma
romidepsin	peripheral t-cell lymphoma
romidepsin	lymphoma, t-cell, cutaneous/cutaneous t-cell lymphoma
auranofin	rheumatoid arthritis
vorinostat	lymphoma, t-cell, cutaneous/cutaneous t-cell lymphoma
carboplatin	ovarian cancer
lisdexamfetamine	attention deficit hyperactivity disorder
lisdexamfetamine	bulimia
paliperidone	schizoaffective disorder
paliperidone	schizophrenia
paliperidone	psychosis
udenafil	erectile dysfunction/impotence
darunavir	hiv infection
lutein	age-related macular degeneration
lutein	keratoconjunctivitis sicca
testosterone propionate	cryptorchidism
testosterone propionate	klinefelter syndrome
testosterone propionate	eunuchism
testosterone propionate	deficiency of testosterone biosynthesis/androgen insufficiency
epicriptine	senile dementia
epicriptine	alzheimer's disease
doripenem	pyelonephritis
doripenem	abdominal infection
doripenem	cholecystitis
doripenem	abdominal abscess
rimonabant	obesity
silodosin	benign prostatic hyperplasia
permethrin	scabies
permethrin	pediculus humanus capitis infestation
permethrin	pthirus pubis infestation
permethrin	pediculus humanus corporis infestation
edaravone	cerebral infarction
edaravone	amyotrophic lateral sclerosis
lercanidipine	hypertension
buclizine	motion sickness
temsirolimus	renal cell carcinoma
temsirolimus	mantle cell lymphoma
sirolimus	mantle cell lymphoma
dexlansoprazole	erosive esophagitis
dexlansoprazole	gastroesophageal reflux disease
dexlansoprazole	peptic ulcer/gastrojejunal ulcer
dalfampridine	multiple sclerosis
liraglutide	type ii diabetes mellitus/type 2 diabetes mellitus
alcaftadine	allergic conjunctivitis
ulipristal	uterine fibroids/uterine leiomyoma
fingolimod	relapsing-remitting multiple sclerosis
lurasidone	schizophrenia
lurasidone	bipolar disorder
ceftaroline fosamil	streptococcal infection
ceftaroline fosamil	escherichia coli infections
ceftaroline fosamil	staphylococcal pneumonia
ceftaroline fosamil	rhinoscleroma
ceftaroline fosamil	haemophilus influenzae pneumonia
ceftaroline fosamil	staphylococcus aureus infection
ceftaroline fosamil	pneumonia due to escherichia coli
tesamorelin	lipodystrophy due to human immunodeficiency virus infection and antiretroviral therapy
eribulin	liposarcoma
boceprevir	hepatitis c, chronic/chronic hepatitis c virus infection
telaprevir	hepatitis c, chronic/chronic hepatitis c virus infection
rilpivirine	hiv infection
linagliptin	type ii diabetes mellitus/type 2 diabetes mellitus
abiraterone acetate	prostate cancer
vandetanib	thyroid carcinoma
fidaxomicin	clostridium difficile infection/clostridium infections
fidaxomicin	clostridium difficile colitis
ticagrelor	peripheral vascular disease
ticagrelor	acute coronary syndrome
icatibant	hereditary angioedema
crizotinib	non-small cell lung carcinoma
deferiprone	beta thalassemia
deferiprone	iron overload
budesonide	crohn disease
ruxolitinib	polycythemia vera
ruxolitinib	myeloproliferative neoplasm
ruxolitinib	myelofibrosis/primary myelofibrosis
fesoterodine	urge incontinence
fesoterodine	overactive bladder
tafamidis	amyloidosis
tafamidis	attrv122i amyloidosis
piperaquine	malaria
artenimol/dihydroartemisinin	malaria
cyanocobalamin	folic acid deficiency anemia
cyanocobalamin	pernicious anemia
cyanocobalamin	iron deficiency anemia
cyanocobalamin	vitamin deficiency/avitaminosis
cyanocobalamin	vitamin b12 deficiency
potassium chloride	constipation
potassium chloride	hypokalemia
calcium chloride	hypokalemia
calcium chloride	disorder of electrolytes/abnormal blood ion concentration
calcium chloride	cardiac arrest
lithium	manic bipolar affective disorder
lithium	bipolar disorder
lithium	headache disorders/headache disorder
lithium	pain
lithium	osteoarthritis
lithium	juvenile rheumatoid arthritis
lithium	rheumatoid arthritis
prazosin	hypertension
oxaliplatin	metastasis from malignant tumor of colon
acetic acid	otitis externa
potassium acetate	hypokalemia
sodium phosphate	constipation
telbivudine	hepatitis b, chronic/chronic hepatitis b virus infection
vilazodone	major depressive disorder
pirfenidone	acute interstitial pneumonia
axitinib	renal cell carcinoma
ingenol mebutate	actinic keratosis
vismodegib	basal cell carcinoma
ivacaftor	cystic fibrosis
tafluprost	ocular hypertension
tafluprost	open-angle glaucoma/primary open angle glaucoma
buformin	type ii diabetes mellitus/type 2 diabetes mellitus
lucinactant	neonatal respiratory distress/hyaline membrane disease
peginesatide	anemia in chronic kidney disease
octinoxate	melasma
octinoxate	discoloration of skin/skin discoloration
calcium carbonate	dyspepsia
zinc oxide	exanthem
zinc oxide	pityriasis versicolor
zinc oxide	skin irritation
zinc oxide	dermatophytosis of groin and perianal area
zinc oxide	dermatophytosis of the body/tinea corporis
zinc oxide	cutaneous candidiasis
zinc oxide	pruritus ani
zinc oxide	burn
zinc oxide	hemorrhoid
zinc oxide	diaper rash
zinc oxide	trauma/injury
zinc oxide	proctitis
zinc oxide	rectal pain
zinc oxide	tinea pedis
sodium fluoride	vitamin deficiency/avitaminosis
magnesium hydroxide	constipation
magnesium hydroxide	peptic ulcer/gastrojejunal ulcer
magnesium hydroxide	dyspepsia
magnesium hydroxide	gastroesophageal reflux disease
polymyxin b	blepharoconjunctivitis
polymyxin b	uveitis
polymyxin b	bacterial conjunctivitis
polymyxin b	urinary tract infection
polymyxin b	otitis externa
polymyxin b	keratitis
polymyxin b	septicemia
neomycin	urinary tract infection
neomycin	otitis externa
neomycin	blepharoconjunctivitis
neomycin	hepatic encephalopathy
neomycin	hepatic coma
neomycin	keratitis
neomycin	uveitis
aluminum hydroxide	gastric ulcer
aluminum hydroxide	gastroesophageal reflux disease
aluminum hydroxide	peptic ulcer/gastrojejunal ulcer
aluminum hydroxide	dyspepsia
aluminum hydroxide	duodenal ulcer
nitrogen	persistent fetal circulation syndrome/alveolar capillary dysplasia
polyethylene glycol	keratoconjunctivitis sicca
polyethylene glycol	red eye
polyethylene glycol	constipation
bismuth subsalicylate	dyspepsia
bismuth subsalicylate	diarrhea
ferrous fumarate	acne
ferrous fumarate	iron deficiency anemia
ferrous fumarate	folic acid deficiency anemia
ferrous fumarate	anemia of prematurity
ferrous fumarate	breastfeeding (mother)
urea	impacted cerumen
urea	exanthem
urea	contact dermatitis
urea	eczema
urea	pityriasis simplex/scurfiness of scalp
urea	seborrheic dermatitis
urea	pityriasis versicolor
gentamicin	pneumonia due to escherichia coli
gentamicin	bacterial meningitis
gentamicin	serratia sepsis
gentamicin	serratia infections
gentamicin	pneumonia due to pseudomonas
gentamicin	osteomyelitis
gentamicin	septicemia
gentamicin	bacterial conjunctivitis
gentamicin	cholangitis
gentamicin	rhinoscleroma
gentamicin	bacterial pneumonia
gentamicin	escherichia coli septicemia
gentamicin	dacryocystitis
gentamicin	folliculitis
gentamicin	blepharoconjunctivitis
gentamicin	meibomianitis
gentamicin	peritonitis
gentamicin	cellulitis
gentamicin	escherichia coli infections
gentamicin	paronychia
gentamicin	enterobacteriaceae infections
gentamicin	pseudomonas aeruginosa infectious disease
gentamicin	arthropathy
gentamicin	abdominal infection
gentamicin	furunculosis
phenol	skin irritation
allantoin	pityriasis simplex/scurfiness of scalp
allantoin	skin irritation
allantoin	seborrheic dermatitis
allantoin	psoriasis
zinc acetate	exanthem
zinc acetate	proctitis
zinc acetate	diaper rash
zinc acetate	rectal pain
zinc acetate	otitis externa
zinc acetate	hemorrhoid
zinc acetate	burn
zinc acetate	skin irritation
zinc acetate	trauma/injury
zinc acetate	hepatolenticular degeneration/wilson disease
sodium phosphate	urinary tract infection
sodium phosphate	hypophosphatemia
selenium sulfide	seborrheic dermatitis
selenium sulfide	pityriasis simplex/scurfiness of scalp
selenium sulfide	pityriasis versicolor
zinc sulfate	red eye
piperonyl butoxide	pediculus humanus capitis infestation
piperonyl butoxide	pthirus pubis infestation
piperonyl butoxide	pediculus humanus corporis infestation
crospovidone/povidone	red eye
crospovidone/povidone	keratoconjunctivitis sicca
ethanol	keratoconjunctivitis sicca
ethanol	red eye
tocophersolan	cholestasis
magnesium citrate	osteoporosis
magnesium citrate	osteoporosis, postmenopausal/postmenopausal osteoporosis
magnesium citrate	constipation
tapentadol	pain
silicon dioxide	gastroesophageal reflux disease
silicon dioxide	dyspepsia
silicon dioxide	peptic ulcer/gastrojejunal ulcer
calcium acetate	disorder of electrolytes/abnormal blood ion concentration
calcium acetate	cardiac arrest
magnesium carbonate	gastroesophageal reflux disease
magnesium carbonate	peptic ulcer/gastrojejunal ulcer
magnesium carbonate	dyspepsia
magnesium carbonate	constipation
docosahexaenoic acid	breastfeeding (mother)
bunazosin	essential hypertension
magnesium sulfate	eclampsia in pregnancy
magnesium sulfate	mild pre-eclampsia
magnesium sulfate	severe pre-eclampsia
magnesium sulfate	constipation
magnesium oxide	osteoporosis, postmenopausal/postmenopausal osteoporosis
magnesium oxide	constipation
magnesium oxide	osteoporosis
magnesium oxide	dyspepsia
potassium iodide	common cold
potassium iodide	allergic rhinitis
apixaban	arterial embolus and thrombosis
cobicistat	hiv infection
aceclofenac	rheumatoid arthritis
aceclofenac	ankylosing spondylitis
aceclofenac	osteoarthritis
aceclofenac	frozen shoulder
elvitegravir	hiv infection
glycopyrrolate	peptic ulcer/gastrojejunal ulcer
glycopyrrolate	chronic obstructive pulmonary disease
dapagliflozin	type ii diabetes mellitus/type 2 diabetes mellitus
avanafil	erectile dysfunction/impotence
sennosides	constipation
lasofoxifene	osteoporosis, postmenopausal/postmenopausal osteoporosis
hydroxocobalamin	vitamin b12 deficiency
hydroxocobalamin	cyanide poisoning
hydroxocobalamin	pernicious anemia
levobunolol	ocular hypertension
levobunolol	open-angle glaucoma/primary open angle glaucoma
aceclidine	open-angle glaucoma/primary open angle glaucoma
bupivacaine	skin irritation
azilsartan medoxomil	hypertension
aluminum sulfate	gastroesophageal reflux disease
aluminum sulfate	dyspepsia
aluminum sulfate	peptic ulcer/gastrojejunal ulcer
pasireotide	adrenal gland hyperfunction
bupranolol	glaucoma
bupranolol	hypertension
pixantrone	non-hodgkin lymphoma
bazedoxifene	osteoporosis, postmenopausal/postmenopausal osteoporosis
bazedoxifene	hot flashes
amifampridine	lambert-eaton myasthenic syndrome
ambrisentan	pulmonary arterial hypertension
angiotensinamide	hypotension
pyronaridine	plasmodium falciparum malaria
pyronaridine	plasmodium vivax malaria
buprenorphine	opioid-related disorders/opiate dependence
buprenorphine	severe pain
alogliptin	type ii diabetes mellitus/type 2 diabetes mellitus
almasilate/magnesium aluminum silicate	gastroesophageal reflux disease
almasilate/magnesium aluminum silicate	peptic ulcer/gastrojejunal ulcer
almasilate/magnesium aluminum silicate	dyspepsia
zinc gluconate	ascorbic acid deficiency
calcium gluconate	osteoporosis
aurothioglucose	rheumatoid arthritis
aurothioglucose	juvenile rheumatoid arthritis
bupropion	tobacco use disorder/nicotine dependence
bupropion	depression
bupropion	major depressive disorder
bupropion	seasonal affective disorder
bupropion	obesity
ammonium chloride	common cold
bilastine	urticaria
bilastine	allergic rhinitis
anidulafungin	esophageal candidiasis
anidulafungin	candidemia
bosutinib	blast phase chronic myelogenous leukemia, bcr-abl1 positive
chenodeoxycholic acid	cholelithiasis
vernakalant	atrial fibrillation
buspirone	generalized anxiety disorder
lorcaserin	obesity
desvenlafaxine	major depressive disorder
dapoxetine	premature ejaculation
calcium lactate	cardiac arrest
calcium lactate	osteoporosis, postmenopausal/postmenopausal osteoporosis
calcium lactate	disorder of electrolytes/abnormal blood ion concentration
calcium lactate	osteoporosis
butabarbital	severe anxiety (panic)
butabarbital	insomnia
cisplatin	ovarian cancer
clevudine	hepatitis b, chronic/chronic hepatitis b virus infection
zuclopenthixol	psychosis
tegafur	gastric cancer
eltrombopag	autoimmune thrombocytopenia
butalbital	tension headache
plerixafor	multiple myeloma
dexchlorpheniramine	dermatographic urticaria
dexchlorpheniramine	allergic conjunctivitis
dexchlorpheniramine	urticaria
dexchlorpheniramine	hay fever/seasonal allergic rhinitis
dexchlorpheniramine	allergic rhinitis
dexchlorpheniramine	vasomotor rhinitis
dibromotyrosine	hyperthyroidism
candicidin	vulvovaginal candidiasis
colistin	escherichia coli infections
colistin	otitis externa
calcium gluceptate	disorder of electrolytes/abnormal blood ion concentration
calcium gluceptate	cardiac arrest
calcium glycerophosphate	cardiac arrest
calcium glycerophosphate	disorder of electrolytes/abnormal blood ion concentration
butenafine	dermatophytosis of the body/tinea corporis
butenafine	pityriasis versicolor
butenafine	tinea pedis
butenafine	dermatophytosis of groin and perianal area
calcium phosphate	osteoporosis
calcium phosphate	breastfeeding (mother)
calcium phosphate	osteoporosis, postmenopausal/postmenopausal osteoporosis
ferric oxide	iron deficiency anemia
ferric oxide	anemia of prematurity
ferric oxide	burn
ferric oxide	trauma/injury
ferric oxide	exanthem
ferric oxide	proctitis
ferric oxide	rectal pain
ferric oxide	hemorrhoid
carbamide peroxide	impacted cerumen
clobetasol propionate	seborrheic dermatitis
clobetasol propionate	contact dermatitis
clobetasol propionate	dermatitis
clobetasol propionate	scalp dermatosis
clobetasol propionate	eczema
testosterone cypionate	deficiency of testosterone biosynthesis/androgen insufficiency
testosterone cypionate	klinefelter syndrome
testosterone cypionate	cryptorchidism
testosterone cypionate	eunuchism
testosterone cypionate	hot flashes
esketamine	depression
ammonium lactate	seborrheic dermatitis
ammonium lactate	exanthem
ammonium lactate	pruritus ani
ammonium lactate	contact dermatitis
ammonium lactate	pruritus of genital organs
ammonium lactate	eczema
ammonium lactate	granuloma annulare
sodium citrate	common cold
sodium citrate	peptic ulcer/gastrojejunal ulcer
sodium citrate	gastroesophageal reflux disease
sodium citrate	dyspepsia
sodium citrate	rhinitis
calcium citrate	osteoporosis
calcium citrate	osteoporosis, postmenopausal/postmenopausal osteoporosis
carfilzomib	multiple myeloma
carfilzomib	relapse multiple myeloma
aclidinium bromide	chronic obstructive pulmonary disease
diflorasone	pruritus ani
diflorasone	granuloma annulare
diflorasone	exanthem
diflorasone	pruritus of genital organs
diflorasone	lymphoma, t-cell, cutaneous/cutaneous t-cell lymphoma
diflorasone	discoid lupus erythematosus
diflorasone	neurodermatitis
diflorasone	contact dermatitis
diflorasone	seborrheic dermatitis
diflorasone	eczema
butobarbital	insomnia
butobarbital	severe anxiety (panic)
ferrous gluconate	iron deficiency anemia
ferrous gluconate	anemia of prematurity
alclometasone	contact dermatitis
alclometasone	exanthem
alclometasone	lymphoma, t-cell, cutaneous/cutaneous t-cell lymphoma
alclometasone	pruritus ani
alclometasone	neurodermatitis
alclometasone	eczema
alclometasone	granuloma annulare
alclometasone	seborrheic dermatitis
alclometasone	discoid lupus erythematosus
alclometasone	pruritus of genital organs
estradiol acetate	postmenopausal atrophic vaginitis
butoconazole	vulvovaginal candidiasis
armodafinil	narcolepsy
halcinonide	lymphoma, t-cell, cutaneous/cutaneous t-cell lymphoma
halcinonide	discoid lupus erythematosus
halcinonide	neurodermatitis
halcinonide	seborrheic dermatitis
halcinonide	exanthem
halcinonide	contact dermatitis
halcinonide	pruritus ani
halcinonide	pruritus of genital organs
halcinonide	eczema
halcinonide	granuloma annulare
magnesium salicylate	rheumatoid arthritis
magnesium salicylate	pain
magnesium salicylate	osteoarthritis
magnesium salicylate	synovitis
magnesium salicylate	bursitis
magnesium salicylate	headache disorders/headache disorder
magnesium trisilicate	dyspepsia
magnesium trisilicate	peptic ulcer/gastrojejunal ulcer
magnesium trisilicate	gastroesophageal reflux disease
magnesium gluconate	dyspepsia
magnesium gluconate	constipation
cosyntropin	adrenal insufficiency/adrenocortical insufficiency
magnesium aspartate	hypokalemia
magnesium aspartate	constipation
magnesium aspartate	dyspepsia
potassium citrate	hypokalemia
potassium citrate	renal tubular acidosis
potassium citrate	uric acid renal calculus
potassium bicarbonate	peptic ulcer/gastrojejunal ulcer
potassium bicarbonate	hypokalemia
potassium bicarbonate	gastroesophageal reflux disease
potassium bicarbonate	dyspepsia
quinine	plasmodium falciparum malaria
potassium gluconate	hypokalemia
ferric citrate	hyperphosphatemia
butorphanol	pain
flumethasone	seborrheic dermatitis
flumethasone	discoid lupus erythematosus
flumethasone	pruritus of genital organs
flumethasone	exanthem
