count	source	target	ngd
1.0	sotalol	atrial fibrillation	0.4277727760193869
1.0	furosemide	carcinogenesis	0.9269691284579534
1.0	reserpine	paralysis	0.7947488577561174
1.0	pharmaceutical preparations	invasive pulmonary aspergillosis	0.7463202126051298
1.0	copper	chronic gastritis	0.7771168803944235
1.0	lincomycin	burn	0.7199821288262185
1.0	urea	complication	0.7468074549940283
1.0	etoposide	myelosuppression	0.3935214545865979
1.0	tamiflu	mutant	
1.0	pharmaceutical preparations	carcinogenesis	0.701318855351264
1.0	microbicides	pythiosis	0.5979914997638021
1.0	microbicides	vesicoureteral reflux	0.5693659752381539
1.0	cefoperazone	plague	0.5707885648980117
1.0	pharmaceutical preparations	idiopathic hypersomnia	0.7023175288581727
1.0	aprindine hydrochloride	supraventricular tachycardia	
1.0	pharmaceutical preparations	lichen sclerosus et atrophicus	0.8830884419205313
1.0	fusafungin	respiratory tract infections	0.5176535270942664
1.0	propranolol	hypoglycemia	0.5368456432412614
1.0	neuromuscular blocking agents	cerebral palsy	0.656381999847106
1.0	propylthiouracil	thyrotoxicosis	0.3106493096207093
1.0	omeprazole	nodule	0.7560627124532634
1.0	venlafaxine	depression	0.4801343350269587
1.0	papain	pain	0.8355150195633869
1.0	febuxostat	pain	0.7718287446645179
1.0	raloxifene	neuronal differentiation	0.6695013964365366
1.0	pirarubicin	pancreatic carcinoma	0.7319083527803649
1.0	tannic acid	vesicle	0.691619957199931
1.0	ethosuximide	childhood absence epilepsy	0.2567220486612823
1.0	rupatadine	rhinitis, allergic, perennial	0.3958916554842027
1.0	quetiapine	psychosis	0.4282176006361161
1.0	dexmedetomidine	symptom	0.769989803634982
1.0	mitomycin	locally advanced malignant neoplasm	0.5235447569190987
1.0	trimethoprim-sulfamethoxazole combination	other prophylactic chemotherapy	0.4550661527946616
1.0	ribavirin	thyroid disease	0.5862165707188727
1.0	cortisone	osteoporosis	0.6493588389664512
1.0	ezetimibe	symptom	0.8184019759964756
1.0	physostigmine	poisoning	0.5608245234082002
1.0	therapeutic agent	carcinogenesis	0.6224487555414578
1.0	isoniazid	cytotoxicity	0.593437043248764
1.0	ixabepilone	metastatic renal cell cancer	0.4905212667245339
1.0	ergonovine	uterine inertia	0.4132565690815551
1.0	lidocaine	effusion	0.7382635148709513
1.0	prednisone	enteropathy-associated t-cell lymphoma	0.5711653592198238
1.0	dinoprostone	obstruction	0.7313716569066956
1.0	sodium chloride	uveitis	0.7714119344909118
1.0	gabapentin	autonomic dysreflexia	0.5025854065627982
1.0	n,n-dimethylarginine	acute myocardial infarction	0.6065604475496725
1.0	zd-6126	neoplasm/benign neoplasm	0.6292269736199949
1.0	carbenicillin	pneumonia	0.6687998512467918
1.0	calcium channel blockers	physical findings	0.6987703151853066
1.0	cyclosporine	acute macular neuroretinopathy	0.7025756644806674
1.0	cannabidiol	psychosis	0.5511417903697695
1.0	carbaryl	not significant	0.6436282288840732
1.0	morphine	epilepsy	0.6718718056631121
1.0	interferon alfa-2b	acquired immunodeficiency syndrome/aids	0.6137376867553862
1.0	triamcinolone	asthma	0.6130979795794598
1.0	ubidecarenone	periodontitis	0.6459002213281858
1.0	lorazepam	agoraphobia	
1.0	tiamulin	mycoplasma pneumoniae pneumonia	0.4682725162026784
1.0	pectin	symptom	0.8549151132967368
1.0	acyclovir	chronic fatigue syndrome	0.6040187758899468
1.0	cyclophosphamide	thymic carcinoma	0.605306741059346
1.0	chlorpromazine	extravasation	0.6733035970580885
1.0	iodine i-131	cancer	0.6880276843140914
1.0	anti-bacterial agents	abnormality of blood and blood-forming tissues/hematologic disease	0.7449297448451131
1.0	tacrolimus	lichen planus	0.5081432091689563
1.0	pharmaceutical preparations	finding	0.7285088006646934
1.0	drug combinations	neoplasm/benign neoplasm	0.7042503449815987
1.0	depo-provera	cancer	0.7919648106450654
1.0	alteplase	cerebral hemorrhage	0.3541277004879999
1.0	nootropic agents	diabetic	0.7987801117514766
1.0	agonists	endometriosis of uterus	0.5903695121054294
1.0	pregabalin	neuralgia	0.266697134322842
1.0	dipyrone	tension headache	0.4762137620325702
1.0	baicalein	memory impairment	0.669768914801487
1.0	sumatriptan	aura/partial sensory epilepsy	0.3590228963939769
1.0	levetiracetam	parkinson's disease	0.6918495209856648
1.0	nimodipine	stroke	0.6066667377608393
1.0	resiniferatoxin	serious adverse event	0.6388546794011146
1.0	rifampin	extravasation	0.7641565973539767
1.0	agonists	pain	0.5664464658137123
1.0	oxymetholone	wasting	0.4624753958587257
1.0	pharmaceutical preparations	hyperoxia	0.8216202713245716
1.0	ticlopidine hydrochloride	thrombocytopenia	0.5825605020061461
1.0	cyclophosphamide	bacterial infections	0.7146480417744769
1.0	anti-inflammatory agents, non-steroidal	exanthem	0.5877477131246983
1.0	sss	carpal tunnel syndrome	0.4690821842898749
1.0	bretylium	varicose veins	0.6291911569972491
1.0	abciximab	stroke	0.6219072865816708
1.0	anticoagulant	basilar artery occlusion	0.6510130904223462
1.0	vincristine	local disease/localized disease	0.4611495064568204
1.0	pharmaceutical preparations	drug-induced neutropenia/drug-induced agranulocytosis	0.6718356618728367
1.0	preservative free ingredient	crohn disease	0.7013637853413608
1.0	imiquimod 50 mg/ml topical cream	skin nodular solid basal cell carcinoma/skin nodular basal cell carcinoma	0.2013884935380107
1.0	antipsychotic agents/antipsychotic agent	post-traumatic stress disorder	0.5837875083754606
1.0	adrenergic beta-antagonists/beta-adrenergic antagonist	atherosclerosis of aorta/aortic atherosclerosis	0.7794656077646155
1.0	levetiracetam	disease progression	0.8014368064377405
1.0	ofloxacin	abscess	0.6681645070643856
1.0	enfuvirtide	mutant	0.7182007252368589
1.0	histamine h2 antagonists	gastric hemorrhage	0.4714599718475889
1.0	methylprednisolone	contagious equine metritis	
1.0	colchicine	familial mediterranean fever	0.2129894835785167
1.0	aldosterone	diabetic nephropathy	0.5377084802535838
1.0	pharmaceutical preparations	uveal melanoma	0.7652070090271469
1.0	diltiazem	contraction (finding)	0.4550454674958046
1.0	agonists	heroin dependence	0.6301336683040932
1.0	tigecycline	septicemia	0.5333184086122514
1.0	acyclovir	immunocompromised host	0.4017086762165988
1.0	quinagolide	macroprolactinoma	0.2265420098308364
1.0	anti-anxiety agents	cutaneous involvement	0.7458823820956482
1.0	retinyl palmitate	obesity	0.7298118136634093
1.0	paclitaxel	high level	0.7857261944921965
1.0	doxorubicin	lung neoplasms/lung neoplasm	0.5532792952520678
1.0	protein-tyrosine kinase inhibitor	symptom	0.7606700298206256
1.0	sedatives	skin disease	0.8395873576368801
1.0	clopidogrel	cardiovascular disease	0.5348584226488067
1.0	nitroprusside	postoperative hypertension	0.387763317202544
1.0	dapagliflozin	hyperglycemia	0.4725496913814354
1.0	antibiotics	pelvic inflammatory disease	0.5298828163400239
1.0	bleomycin	metastatic melanoma	0.5459122202640494
1.0	oseltamivir	multiple organ failure	0.6274546115033254
1.0	ethanol	drug usage	0.5158852345243637
1.0	bezafibrate	symptom	0.7576856958991018
1.0	moxifloxacin	symptom	0.7453842733193924
1.0	carmustine	carcinoma breast stage iv	0.5835387909282935
1.0	penicillin g	antimicrobial susceptibility	0.4586625394250877
1.0	streptomycin	absence of sensation	
1.0	enalapril	functional disorder	0.6658406454010084
1.0	platonin	inflammatory response	0.6254230735418271
1.0	amoxicillin / clavulanate	appendicitis	0.541583248502515
1.0	daunorubicin	neoplasm/benign neoplasm	0.6898500199828608
1.0	carnitine	symptom	0.6804920919872286
1.0	donepezil	vascular dementia	0.3687751863891759
1.0	prednisolone oral product	chronic obstructive pulmonary disease	0.6300882288560196
1.0	diazepam	panic disorder	0.5148973541362061
1.0	lithium	skin disease	0.7729992056253342
1.0	theophylline	status asthmaticus	0.3882788887993361
1.0	nitroglycerin	post-traumatic headache	0.5552763892180304
1.0	dexamethasone	bacterial meningitis	0.4467756017747885
1.0	antipsychotic agents/antipsychotic agent	memory observations	0.7631776642627578
1.0	naltrexone	late effect of medical intervention/late adverse effect	
1.0	latanoprost	ocular hyperemia	0.2410199982282303
1.0	dexamethasone	post-traumatic stress disorder	0.6943973125829374
1.0	lactic acid	shock	0.5082034374292357
1.0	warfarin	asymptomatic	0.6425968222157628
1.0	rosiglitazone	schizophrenia	0.8521480989051314
1.0	pharmaceutical preparations	syphilis, cutaneous/cutaneous syphilis	0.9739580647914884
1.0	baclofen	cocaine user	0.5615343659814664
1.0	acetazolamide	ventricular dilatation (disorder)	0.5312179908236537
1.0	mecamylamine	autism	0.7720107873633997
1.0	ethanol	tension	0.6503637052664001
1.0	gemzar	small cell lung carcinoma/small cell carcinoma	0.5335522047051974
1.0	penicillamine	biliary cirrhosis	0.404801902476285
1.0	l-serine dehydratase/l-threonine deaminase	mutant	0.6063564259453837
1.0	pharmaceutical preparations	symptom aggravating factors/aggravated by	0.7384644729726119
1.0	drugs used for the treatment of acute migraine	low ph	
1.0	sunitinib	low expression	0.4424231573301792
1.0	dotarizine	tension	0.5687174059777016
1.0	antiepileptic agents	psychogenic seizure	0.4581613939715266
1.0	pharmaceutical preparations	schizoaffective disorder	0.6436407331189108
1.0	ipratropium	adverse reactions/adverse reaction	
1.0	fluvoxamine	anxiety disorder	0.5129334943116007
1.0	caspofungin	invasive aspergillosis	0.2295761516349784
1.0	imiquimod	basal cell carcinoma	0.3589800998557769
1.0	androgen antagonists	alopecia	0.4309520285422873
1.0	creatinine	complication	0.5636024318695915
1.0	raloxifene	congenital abnormality	0.9017872900025916
1.0	captopril	adverse reactions/adverse reaction	0.5672532782682634
1.0	disopyramide	hypertrophic cardiomyopathy	0.4512326833467553
1.0	bevacizumab	age-related macular degeneration	0.2815801776742139
1.0	pharmaceutical preparations	dna damage	0.6062595912894687
1.0	methicillin	infective endocarditis	0.5029683537793598
1.0	anticoagulant	superior vena cava syndrome	0.5933679563373611
1.0	altretamine	recurrent carcinoma	0.4261227388175987
1.0	nitroglycerin	cyanide poisoning	0.6119428243656625
1.0	oxygen	pneumonia	0.5858613107762191
1.0	diphenhydramine	symptom	0.6797389926726917
1.0	chloramphenicol	leukopenia	0.6622362527320439
1.0	antibiotics	gastric lymphoma	0.619460402605262
1.0	piperacillin-tazobactam combination	mutant	0.7729172683837653
1.0	citric acid	critical illness	0.5507468637355066
1.0	buspirone	diabetic	0.8977429619776929
1.0	dexamethasone	cirrhosis/fibrosis	0.7143803848490742
1.0	naloxone	pinched	0.5744237161779621
1.0	boric acid	candidiasis	0.5966055117219152
1.0	benzodiazepine/benzodiazepines	insomnia	0.3273786046838677
1.0	cabergoline	ovarian hyperstimulation syndrome	0.2683479458635686
1.0	cobalamin	macrocytic anemia	0.3123512729018202
1.0	sedatives	congenital abnormality	0.7744377145720177
1.0	ciprofloxacin	colitis	0.6500681571657364
1.0	mercaptopurine	ulcer	0.7119498089223969
1.0	zoledronic acid	disease outcome	0.4987053499716423
1.0	carbidopa	hyperglycemia	0.7615392020593706
1.0	influenza virus vaccine	complication	0.6589270307687655
1.0	muscarinic antagonists	urinary frequency	0.3959028745872711
1.0	copper	mutant	0.5989306536013752
1.0	itraconazole	complication	0.8221866905080033
1.0	gallic acid	acute erythroid leukemia	0.7184966030689082
1.0	bexarotene	infiltration	0.6262542591747827
1.0	antifungal agents/antifungal drug	cytotoxicity	0.6041914945763299
1.0	capecitabine/fluorouracil	carcinoma of liver and intrahepatic biliary tract	0.5525827538618602
1.0	botulinum toxin type a	ptosis	0.4646303504863247
1.0	lactic acid	traumatic brain injury	0.5723255097664618
1.0	fenofibrate	symptom	0.8169205128857076
1.0	calcium acetate	hyperphosphatemia	0.2610919263135098
1.0	doxycycline	scrub typhus	0.3250961350140678
1.0	pharmaceutical preparations	pyelonephritis	0.750569480746018
1.0	estrogen antagonists	male breast carcinoma	0.5374382901012656
1.0	pyrilamine	increased blood vessel permeability (finding)	0.4438822580597399
1.0	ketamine	fibromyalgia	0.5988840866930899
1.0	aprotinin	fungal keratitis	0.6898022724570994
1.0	fexofenadine	chronic urticaria	0.3163109289867276
1.0	azathioprine	cutaneous vasculitis	0.5410162949821588
1.0	anti-anxiety agents	arthritis	0.6388690961751439
1.0	verapamil	diarrhea	0.6961021589717976
1.0	prednisolone	hypercalcemia	0.535114595225644
1.0	ritodrine	perinatal intraventricular hemorrhage	
1.0	hydrocodone	death (finding)	0.628479187701898
1.0	chloroneb	mutant	
1.0	palivizumab	adverse event	0.58587225481315
1.0	water	tension	0.6959147649425432
1.0	fluorene	swelling	
1.0	anti-inflammatory agents, non-steroidal	serious adverse event	0.5934862741102067
1.0	serotonin uptake inhibitors	social phobia	0.3759158827392219
1.0	lidocaine	ischemia	0.6087075037877165
1.0	erythromycin	gonorrhea	0.4625371371057919
1.0	geldanamycin	poisoning	0.6877716060698958
1.0	antihypertensive agents/antihypertensive agent	absence of sensation	0.6799028599360304
1.0	ascorbic acid	colorectal carcinoma	0.7563737021066173
1.0	copper	congenital abnormality	0.7712048694785
1.0	amiloride	mutant	0.8578420299786133
1.0	antibiotics	central line infection	0.6205065208662762
1.0	hirudin	complication	0.6812721254096851
1.0	doxorubicin	malignant neoplasm of stomach stage iv/stage iv gastric cancer ajcc v7	0.5303217723628002
1.0	quetiapine	epilepsy	0.7067186320832418
1.0	eicosapentaenoic acid	sickle cell anemia	0.7495786615409213
1.0	clonazepam	pain	0.6962327804354062
1.0	ranibizumab	death (finding)	0.754218631554346
1.0	tolbutamide	myocardial infarction	0.8089898890195416
1.0	lactic acid	memory impairment	0.7847385180167552
1.0	cyclosporine	keratitis	0.5851449936215681
1.0	budesonide	allergic rhinitis	0.3933827347431986
1.0	celecoxib	need for isolation	0.7656220759347259
1.0	methotrexate	hypertrophy	0.7596621689874542
1.0	kanamycin	nosocomial infection	0.6625604766188568
1.0	tegaserod	complication	0.7918290844010687
1.0	cisplatin	endometrioid tumor	0.6394742729185385
1.0	biperiden	akathisia/psychomotor agitation	0.4404806476708889
1.0	gossypol	functional disorder	0.7803707792654676
1.0	thalidomide	kaposi sarcoma/kaposi's sarcoma	0.5335366066842537
1.0	agonists	infiltration	0.6362446853674951
1.0	microbicides	septicemia	0.3948786215393194
1.0	propylthiouracil	liver disease	0.6476264804664358
1.0	tetrofosmin	coronary artery disease	0.5708203952617457
1.0	nedaplatin	esophageal carcinoma	0.3977912011162113
1.0	diazoxide	hyperinsulinism	0.3520406211768072
1.0	anti-anxiety agents	melanoma	0.7211514836353476
1.0	penicillin g	guttate psoriasis	
1.0	quetiapine	psychotic symptom	0.3084655760819939
1.0	immunoglobulins, intravenous	myocardial infarction	0.7358587913684529
1.0	melphalan	aneuploidy	0.702385434770253
1.0	methimazole	graves disease	0.2450268316391493
1.0	rituximab	anemia	0.539189193165788
1.0	tigecycline	skin lesion	
1.0	cyclosporine	infiltration	0.5505675890130727
1.0	oxaliplatin	cytotoxicity	0.5239530905319786
1.0	cisplatin	cerebral infarction	0.86236080471299
1.0	anesthetics	donohue syndrome	
1.0	pharmaceutical preparations	acute bronchiolitis	0.7614547618234095
1.0	sevoflurane	contracture	0.6189169357560921
1.0	trichloroacetic acid	hay fever/seasonal allergic rhinitis	0.7611830398286006
1.0	olsalazine	adverse reactions/adverse reaction	0.5321814538134588
1.0	argatroban	thrombosis	0.4454243825070675
1.0	leptin	polycystic ovary syndrome	0.4032187058646754
1.0	tamoxifen	hip fracture	0.7393208318872778
1.0	microbicides	complication	0.6307896070940602
1.0	psychotropic drugs	autism	0.5243056448674002
1.0	fluoxetine	migraine	0.6473980223480031
1.0	mepivacaine	cytotoxicity	0.7443572898160402
1.0	artificial tears (medication)	pain	0.7641129608032879
1.0	triamcinolone acetonide	congenital abnormality	0.7763141342386525
1.0	ofloxacin	antimicrobial susceptibility	0.4711804232723072
1.0	etoposide	letterer-siwe disease/langerhans cell histiocytosis	0.4725083086349732
1.0	cholecalciferol	hypoparathyroidism	0.4105887091503135
1.0	pravastatin	obesity	0.732305672175687
1.0	pharmaceutical preparations	lupus nephritis	0.6999061366561316
1.0	antibiotics	cholecystitis	0.642695258953703
1.0	hydrocortisone	addison disease/primary adrenal insufficiency	0.3945984485378688
1.0	galantamine	vascular dementia	0.3868036278102354
1.0	anti-arrhythmia agents	hemodynamic instability	0.5694721285867269
1.0	etidronate	multiple myeloma	0.6413052448172339
1.0	nivolumab	sezary syndrome	0.5295789825589194
1.0	fluorescein	symptom	0.7554586969990587
1.0	nifedipine	very low (qualifier value)/very low	
1.0	luteinizing hormone-releasing hormone agonist	metastatic prostate carcinoma	0.3502970132877754
1.0	2,4-thiazolidinedione	non-alcoholic fatty liver disease	0.5921926083399983
1.0	leptin	azoospermia	0.630983634347742
1.0	water	congestive heart failure/heart failure	0.754796343957521
1.0	colchicine	flare	0.395782402903314
1.0	collagenase	disintegration (morphologic abnormality)	0.6843368430078383
1.0	rifampin	legionellosis	0.4769895548308973
1.0	ixabepilone	glioma	0.6552665431680427
1.0	povidone-iodine	keratitis	0.5054476274998941
1.0	anti-bacterial agents	sinusitis	0.5476261300849533
1.0	desoxycorticosterone acetate	atherosclerosis	0.7340603257218773
1.0	salicylic acid	mutant	0.5380705503128155
1.0	bortezomib	symptom	0.771151330156497
1.0	bortezomib	autoimmune disease	0.6895108196467512
1.0	levamisole	whipple disease	0.6157081621613223
1.0	lenalidomide	acute myeloid leukemia	0.5160026948714119
1.0	rituximab	vasculitis	0.3403703788706162
1.0	pharmaceutical preparations	coronary artery disease	0.5878249377182161
1.0	valganciclovir	late effect of medical intervention/late adverse effect	0.5478069997418085
1.0	methicillin	dna damage	
1.0	thyroxine	papillary thyroid carcinoma	0.5492179907264075
1.0	tamoxifen	metastatic osteosarcoma	0.7196505485664905
1.0	endopeptidases	diffuse idiopathic skeletal hyperostosis	0.7467160010779889
1.0	cyclophosphamide	pemphigus foliaceus	0.635415848186821
1.0	calcium channel blockers	ventricular dilatation (disorder)	0.7778187802686602
1.0	acitretin	symptom	0.7318036091916996
1.0	docosahexaenoic acid	depression	0.6511569143172365
1.0	phenoxybenzamine	cardiac index	0.6444414368458706
1.0	collagenase	bone disease	0.6907420954499366
1.0	erythropoietin	serious adverse event	0.6452194510350537
1.0	kitasamycin	mutant	
1.0	homocamptothecin	laryngeal carcinoma	0.5292628606622728
1.0	artificial tears (medication)	discomfort	0.5259095656728209
1.0	rifampin	aspergillosis	0.713886069301315
1.0	indapamide	adverse reactions/adverse reaction	0.6982619694809128
1.0	resiniferatoxin	pain	0.5954303517651476
1.0	antidote	burn	0.6721617451680317
1.0	clozapine	functional disorder	0.6924254760771299
1.0	antidiabetics	magnesium deficiency	0.6989601298576265
1.0	lactic acid	aldosterone level increased above normal	
1.0	ciprofloxacin	septicemia	0.5144748460403048
1.0	anticonvulsants	tonic - clonic seizures/bilateral tonic-clonic seizure	0.3745076388455194
1.0	panitumumab	secondary malignant neoplasm of colon and/or rectum	0.2590969082877397
1.0	foscarnet	ulcer	0.5878857554028695
1.0	prasterone	paraplegic	
1.0	warfarin	migraine	0.7631561898429331
1.0	methamphetamine	portal vein flow adverse event/portal vein flow, ctcae	
1.0	tocilizumab	cardiovascular disease	0.7128758793729861
1.0	antibiotics	dysplasia	0.8184884532303224
1.0	nabiximols	physical findings	0.6882695496866685
1.0	hydralazine	proteinuria	0.5453855530503761
1.0	levetiracetam	serious adverse event	0.5924688822685532
1.0	thiabendazole	pityriasis alba	0.4619596532352005
1.0	omega-3 fatty acids	crohn disease	0.6235642004308648
1.0	lidocaine	intraocular pressure disorder	0.5953478996305139
1.0	thyroxine	hypothyroidism	0.1968383058294379
1.0	itraconazole	atrioventricular block	0.5649722012477724
1.0	blood product	hypotension	0.586277364490814
1.0	octreotide	contraction (finding)	0.7072683700882972
1.0	clotrimazole	teratogenesis	0.6139173070825253
1.0	lymphocyte immune globulin, anti-thymocyte globulin	graft versus host disease	0.3264598414194081
1.0	nitric oxide synthase inhibitor	shock	0.618759891889329
1.0	ascorbic acid	coronary artery disease	0.7012271597325683
1.0	4-anisyltetrazolium blue	breast cancer	0.7102492762813875
1.0	sermorelin	diabetic	0.6724697460869591
1.0	etoposide	persistent hyperplastic primary vitreous	0.6874462955322044
1.0	levamisole	ulcerative colitis	0.7900518448402238
1.0	adalimumab	inflammatory bowel disease	0.4168455893483412
1.0	microbicides	diabetes mellitus	0.722702705151308
1.0	acetazolamide	acute mountain sickness/	0.2576431903780434
1.0	pentylenetetrazole	tension	0.7969015716947195
1.0	mechlorethamine	burkitt lymphoma	0.6902715738318383
1.0	rituximab	gingivitis	0.7054212873248952
1.0	oxaliplatin	silence	0.6061485011913865
1.0	aldosterone	granuloma, foreign-body/foreign-body reaction	0.7638598133550433
1.0	mirtazapine	essential tremor	0.5881316949195083
1.0	anticoagulant	acute coronary syndrome	0.4385617232638102
1.0	fluticasone / salmeterol	chronic obstructive pulmonary disease	0.4604437294328832
1.0	tricyclic antidepressive agents	heart disease	0.6502218252100318
1.0	ethanol	alcoholic pancreatitis	0.4758239565239463
1.0	protein-tyrosine kinase inhibitor	carcinoma breast stage iv	0.5163581672364868
1.0	amino acids	encounter due to vagabond status	0.8256207084407318
1.0	suramin	unusual cns infection/central nervous system infection	0.665942777870998
1.0	rituximab	flare	0.4328823638490682
1.0	gefitinib	silence	0.6198019308236309
1.0	imatinib	childhood acute lymphoblastic leukemia	0.4179002736654928
1.0	amoxicillin oral product	pneumonia	0.5711645201989148
1.0	cytarabine	dna damage	0.5572282405565269
1.0	norflurazone	mutant	0.601391135308096
1.0	androstenedione	does run (finding)	0.7359922080598452
1.0	pharmaceutical preparations	very high risk	0.7423491215742909
1.0	ganciclovir	nervous system disorder	0.7912669404040389
1.0	liraglutide	perivascular fibrosis	0.4868314896224683
1.0	recombinant fviia	adverse event	0.5596140976786673
1.0	indomethacin	prostate cancer	0.8741242663600524
1.0	psychostimulant (substance)	hypersomnia	0.4696704668966399
1.0	imatinib	spastic syndrome	0.7558402273443336
1.0	folic acid	disintegration (morphologic abnormality)	0.729918103932702
1.0	dexmedetomidine	adverse event	0.5628898641887692
1.0	endothelin receptor antagonist	adverse event	0.6707469223398818
1.0	zidovudine	very high	0.6695302504752976
1.0	gliclazide	vertigo/dizziness	0.7554893460043373
1.0	vitamin e	need for isolation	0.8883662651720632
1.0	cryptophycin 1/cryptophycin	breast carcinoma	0.6423874585625122
1.0	chemotherapeutic agent	eccrine porocarcinoma	
1.0	enoximone	renal failure	0.7436008684362433
1.0	lidocaine	functional disorder	0.7381349969523566
1.0	gentamicin	spastic diplegia	0.653075648531054
1.0	antitubercular agents	respiratory tract infections	0.6883934283540052
1.0	bosentan	systemic scleroderma	0.394844097449235
1.0	alprazolam	symptom	0.6634863530514256
1.0	cyclophosphamide	neutropenia	0.3918333141653269
1.0	memantine	parkinson's disease	0.5533714953957927
1.0	modafinil	disease progression	0.8632994569795219
1.0	antidepressive agents	erotic interest	0.6195386251122652
1.0	angiotensin-converting enzyme inhibitors	walking distance	0.6223144970985806
1.0	hydrogen peroxide	cystic fibrosis	0.7179124661073379
1.0	teicoplanin	vancomycin intermediate staphylococcus aureus infection	0.4141179836368983
1.0	microbicides	unresponsive behavior	0.5385575987809608
1.0	lathosterol	hyperlipidemia	0.5546041005245991
1.0	aspirin	asymptomatic	0.5975985950301616
1.0	rifampin	colitis	0.7183731889193843
1.0	adrenergic beta-antagonists/beta-adrenergic antagonist	congestive heart failure/heart failure	0.3642032273749679
1.0	loop diuretics	nephrotic syndrome	0.5072819994808018
1.0	penicillin g	superinfection	0.5457751384293883
1.0	fludarabine/fludarabine phosphate	renal cell carcinoma	0.6689335090320022
1.0	cefotaxime	gonorrhea	0.4572047375168117
1.0	diuretics	coronary artery disease	0.5666968909193772
1.0	diuretics	chylous ascites	0.6101276264455042
1.0	dapsone	paraneoplastic pemphigus	
1.0	phenolphthalein	dna adduction	
1.0	angiotensin-converting enzyme inhibitors	peripheral vascular disease	0.5766400209929001
1.0	cimetidine	dynamic compliance	0.6150605571684739
1.0	quinidine	epilepsy	0.7235582031656476
1.0	omega-3 fatty acids	disease progression	0.6835576634447418
1.0	enoximone	pulmonary arterial hypertension	0.5589620909879606
1.0	iodine	toxic goiter	0.5092506011301682
1.0	metreleptin	anorexia nervosa	0.4835733887718447
1.0	cobalamin	altered immunity	
1.0	bortezomib	malignant glioma	0.5960086014149861
1.0	trimetrexate	melanoma	0.7901937355834701
1.0	fludarabine/fludarabine phosphate	paroxysmal nocturnal hemoglobinuria	0.5107577574459355
1.0	dihydroartemisinin	malaria	0.3513145353709876
1.0	doxil	neoplasm/benign neoplasm	0.6558494525267725
1.0	amiloride	contraction (finding)	0.5685777815987855
1.0	metolazone	hypercalcemia	0.6319702766253479
1.0	antibiotics	q fever	0.5873408274766876
1.0	alpinetin	inflammatory bowel disease	0.6505936273374955
1.0	l 771688	contraction (finding)	0.5874395406944941
1.0	loratadine	essential tremor	0.531584378350598
1.0	prednisolone	pemphigus	0.4911276520098113
1.0	aspirin	non-alcoholic fatty liver disease	0.7724430600091277
1.0	red blood cells, blood product	obesity	0.8748523642475197
1.0	ceftriaxone	acute pyelonephritis	0.3962296263696933
1.0	ciprofloxacin	physical findings	0.7048842546640036
1.0	tubulosine	mutant	
1.0	lidocaine	cardiogenic shock	0.6928962642800404
1.0	letrozole	infertility	0.4591027530416823
1.0	rifamycins	tuberculosis	0.4792583954950346
1.0	cardiovascular agents	fracture	0.8537706800459727
1.0	fg 7142	seizure activity	0.5377609423439986
1.0	anti-anxiety agents	coronary artery disease	0.7611758295127945
1.0	papaverine	erectile dysfunction/impotence	0.3528062618477813
1.0	triamcinolone	eczema	0.6197804773491709
1.0	ranitidine	gastroesophageal reflux disease	0.4249419254367493
1.0	cisplatin	malignant glioma	0.5567167263786262
1.0	morphine	pheochromocytoma	0.8386765226055163
1.0	chlorhexidine	hearing loss	0.8236500217518571
1.0	prednisolone	vernal keratoconjunctivitis	0.6849036270348893
1.0	captopril	water retention (finding)	0.6007087210295247
1.0	bortezomib	neutropenia	0.513288934991058
1.0	prednisone	hypereosinophilic syndrome	0.4844636433018889
1.0	anticoagulant	diabetic	0.7358827279187888
1.0	ginkgo biloba extract	vertigo/dizziness	0.5701600980669267
1.0	anticoagulant	congestive heart failure/heart failure	0.557588505500814
1.0	vinblastine	cytotoxicity	0.5113402318041819
1.0	atypical antipsychotic	priapism	0.4933019792410034
1.0	hypnotics	nystagmus	
1.0	uric acid	diabetic	0.6020874532045337
1.0	clozapine	chorea	0.6312374561425196
1.0	minocycline	antimicrobial susceptibility	0.5660423970964366
1.0	itraconazole	rapid shallow breathing	0.6603775544194085
1.0	mifepristone	hyperaldosteronism/cushing syndrome	0.4308088037843636
1.0	linoleic acid	rheumatoid arthritis	0.7837534725255935
1.0	gold	neoplasm metastasis	0.8782473254435401
1.0	testosterone	sertoli cell tumor	0.6413239712150641
1.0	penicillamine	disease progression	0.7533642678737531
1.0	anti-allergic agents	allergic asthma	0.3628852439099013
1.0	nitroglycerin	psychotic symptom	
1.0	atarax	psychosis	0.637246225643354
1.0	sotalol	adverse event	0.6598255186058547
1.0	prednisone	poems syndrome	0.5376793763921185
1.0	methylprednisolone	exanthem	0.5783498770342738
1.0	pharmaceutical preparations	alcohol withdrawal	0.6495073383714292
1.0	prednisone	acute inflammation/acute inflammatory infiltrate	0.6098633965263888
1.0	oxprenolol	hypertensive (finding)	0.4892412848836205
1.0	immunoglobulins, intravenous	neutropenia	0.5043071968905967
1.0	pharmaceutical preparations	infarction	0.7512066775690384
1.0	methoxamine	ability to walk (finding)	
1.0	trimethoprim-sulfamethoxazole combination	superinfection	0.5536487533360711
1.0	naloxone	paraplegia	0.7058609272986243
1.0	zinc	biliary cirrhosis	0.7226075129952717
1.0	streptomycin	colitis	0.6956189940684468
1.0	solifenacin	hepatic impairment	0.4446532808862269
1.0	olsalazine	ulcerative colitis	0.2869287246205421
